selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
70000,0.22595566918102594,1,1,1,0,1.8730251496271844
240000,0.08512033535972138,4,0,1,2,-0.24404172214965525
525000,0.4781980581147058,1,0,1,0,-0.24404172214965525
151000,-0.052267685812822894,4,0,1,2,0.9321065399485889
140000,0.646359650737159,4,1,1,0,0.9321065399485889
280000,5.901409420188822,1,1,1,2,0.6968768875289402
350000,3.378985530852024,1,1,1,0,0.4616472351092913
570000,-0.1944483123751071,1,1,1,0,-0.9497306794086018
300000,-0.8040340856315,4,1,1,0,-1.1849603318282507
100000,-0.6358724930090468,1,1,1,0,1.4025658447878866
500000,1.066763632293292,1,1,1,4,0.9321065399485889
125000,2.033692789872398,1,1,1,1,-0.24404172214965525
130000,0.8565616415152255,4,1,1,4,1.6377954972075355
925000,-0.7199532893202734,1,1,1,0,-0.9497306794086018
750000,-0.1944483123751071,1,1,1,0,-1.1849603318282507
200000,-0.320569506841947,4,1,0,2,1.4025658447878866
248000,-0.13138771514168712,4,1,1,2,0.6968768875289402
450000,1.066763632293292,1,1,1,2,-0.24404172214965525
80000,1.066763632293292,4,1,1,4,1.8730251496271844
650000,0.14187487286979936,4,1,1,2,-0.24404172214965525
450000,0.22595566918102594,1,1,1,0,-0.4792713745693041
650000,-0.9301552800983399,1,1,1,0,-1.4201899842478996
495000,-1.2043007164710944,4,0,1,0,-0.7145010269889529
371000,-1.035256275487373,4,0,1,0,-0.4792713745693041
1025000,-1.2664784653432464,4,0,1,0,-0.9497306794086018
8150000,-1.319028963037763,1,0,0,0,-0.9497306794086018
750000,0.015753678402959433,1,1,1,0,-0.4792713745693041
600000,1.066763632293292,1,1,1,0,-0.008812069730006403
80000,-0.2364887105307204,4,0,1,2,1.4025658447878866
325000,-0.14820387440393246,1,0,1,0,-0.008812069730006403
1470000,-0.7409734883980801,1,0,0,2,-0.24404172214965525
350000,-0.34158970591975363,1,1,1,2,-0.4792713745693041
2800000,-0.42567050223098024,1,0,0,0,-0.008812069730006403
210000,-1.1403572708764065,4,0,1,2,-0.9497306794086018
450000,-0.40465030315317363,4,1,1,0,-0.008812069730006403
1150000,-0.34158970591975363,1,0,0,0,-0.008812069730006403
210000,-0.1208776156027838,4,0,0,0,0.9321065399485889
4500000,-1.249662306081001,4,0,0,0,-1.1849603318282507
2750000,-1.1823976690320197,1,1,0,0,-0.9497306794086018
1975000,-1.0142360764095666,1,0,0,0,-1.1849603318282507
175000,-0.8424379893466527,4,0,1,0,1.167336192368238
2500000,-0.4466907013087869,1,0,0,0,0.22641758268964243
628000,1.066763632293292,1,1,1,0,-0.9497306794086018
600000,0.646359650737159,1,1,1,0,0.6968768875289402
399000,-0.8250542847093066,4,1,1,0,-0.9497306794086018
750000,0.3730970627256725,1,1,1,0,-1.1849603318282507
750000,-1.1403572708764065,4,1,1,0,-1.4201899842478996
315000,-1.1193370717985998,4,1,1,0,-0.9497306794086018
600000,-0.1944483123751071,1,1,1,0,0.22641758268964243
100000,-0.1944483123751071,4,1,1,1,0.6968768875289402
250000,0.8565616415152255,4,1,1,4,0.4616472351092913
350000,-0.9301552800983399,4,1,1,0,-0.9497306794086018
780000,-0.1944483123751071,1,1,1,0,-0.7145010269889529
434000,0.21229253978045162,1,1,1,2,-0.24404172214965525
690000,0.22595566918102594,4,1,0,0,-0.7145010269889529
555000,0.4361576599590925,1,1,1,2,-0.24404172214965525
120000,0.4361576599590925,4,1,1,2,1.4025658447878866
500000,1.066763632293292,1,1,1,2,-0.24404172214965525
165000,-0.1944483123751071,1,1,1,2,-0.008812069730006403
95000,-0.40465030315317363,4,1,1,0,2.108254802046833
550000,-1.035256275487373,4,1,1,0,-1.1849603318282507
100000,0.8565616415152255,1,1,1,1,1.4025658447878866
100000,-0.40465030315317363,4,1,1,2,0.22641758268964243
500000,0.646359650737159,1,1,1,0,0.22641758268964243
800000,0.015753678402959433,1,1,1,2,-0.7145010269889529
840000,0.015753678402959433,1,1,1,2,-0.7145010269889529
490000,-0.40465030315317363,4,1,1,0,-0.7145010269889529
125000,0.2469758682588326,1,1,1,2,0.6968768875289402
400000,1.066763632293292,1,1,1,4,0.22641758268964243
1000000,-1.3799875403634023,1,0,1,0,-0.4792713745693041
530000,-1.1556599758050496,4,0,1,0,-0.4792713745693041
840000,-0.42119319982740744,1,0,1,0,-0.9497306794086018
229999,-0.6148522939312401,4,1,1,0,-0.4792713745693041
40000,-0.6148522939312401,4,1,1,1,3.5196327165647263
130000,0.22595566918102594,4,1,1,0,0.22641758268964243
200000,0.015753678402959433,4,1,1,0,-0.4792713745693041
120000,0.015753678402959433,1,1,1,0,0.4616472351092913
75000,-0.25750890960852707,4,1,1,0,2.343484454466482
250000,1.066763632293292,1,1,1,0,-0.7145010269889529
100000,-0.8250542847093066,4,1,1,0,1.8730251496271844
280000,-1.3875548120314127,4,1,1,2,-0.008812069730006403
540000,-1.350559261654473,4,1,1,0,-0.4792713745693041
700000,-1.2454582662654397,4,1,1,0,-1.1849603318282507
525000,0.646359650737159,1,1,1,0,-0.4792713745693041
430000,0.22595566918102594,1,1,1,0,-0.7145010269889529
65000,0.015753678402959433,4,1,1,0,2.578714106886131
800000,-0.7199532893202734,1,1,1,0,-1.1849603318282507
75000,0.9406424378264522,4,1,1,2,1.4025658447878866
210000,-0.32536211223168693,4,1,1,0,1.167336192368238
195000,1.487167613849425,1,1,1,2,0.22641758268964243
400000,1.066763632293292,1,1,1,0,-0.4792713745693041
170000,-0.1944483123751071,4,1,1,0,0.22641758268964243
225000,-0.9301552800983399,4,1,1,0,-0.7145010269889529
210000,0.4361576599590925,3,1,1,0,-0.24404172214965525
240000,1.066763632293292,4,1,1,0,-1.6554196366675484
300000,2.222874581572658,1,1,1,0,-0.4792713745693041
99000,0.646359650737159,4,1,1,4,0.4616472351092913
620000,-0.6989330902424667,4,1,1,0,-0.24404172214965525
500000,-0.8250542847093066,1,1,1,0,-0.008812069730006403
2550000,-0.6148522939312401,4,1,0,2,0.6968768875289402
260000,0.015753678402959433,4,1,1,2,-0.008812069730006403
550000,-0.1944483123751071,4,1,1,0,-0.9497306794086018
150000,1.8129806995554283,1,1,1,0,0.4616472351092913
350000,-0.40465030315317363,4,1,0,2,0.4616472351092913
320000,-0.6148522939312401,4,1,1,0,-0.7145010269889529
400000,0.646359650737159,1,1,1,4,-0.4792713745693041
175000,0.22595566918102594,4,1,1,4,0.22641758268964243
120000,0.4361576599590925,4,1,1,2,0.4616472351092913
320000,0.4361576599590925,1,1,1,2,-0.008812069730006403
70000,0.8565616415152255,4,1,1,4,1.6377954972075355
810000,-1.1403572708764065,4,1,1,0,-1.4201899842478996
95000,0.646359650737159,4,1,1,2,1.4025658447878866
282000,-0.6148522939312401,0,1,1,0,-1.6554196366675484
80000,-0.1944483123751071,4,1,1,2,2.108254802046833
72000,-0.9301552800983399,4,1,1,0,-0.008812069730006403
600000,-0.9301552800983399,4,1,1,0,-0.7145010269889529
640000,-0.9721956782539533,4,1,1,0,-0.4792713745693041
380000,-0.9899577464746998,4,1,1,0,-1.1849603318282507
650000,0.015753678402959433,4,1,1,0,-1.1849603318282507
150000,-0.1944483123751071,4,1,1,2,0.9321065399485889
280000,0.8565616415152255,4,1,1,2,0.9321065399485889
430000,-0.8250542847093066,4,1,1,0,-1.1849603318282507
800000,-1.1403572708764065,1,1,1,0,-1.4201899842478996
75000,0.646359650737159,1,1,1,2,2.343484454466482
650000,0.015753678402959433,1,1,0,0,-0.7145010269889529
390000,-0.9511754791761465,4,1,1,0,-0.9497306794086018
100000,1.066763632293292,4,1,1,2,1.8730251496271844
1500000,-0.7199532893202734,1,1,0,0,-0.008812069730006403
175000,0.19190294667497917,4,1,1,0,1.4025658447878866
434999,0.8565616415152255,1,1,1,2,0.22641758268964243
170000,0.4361576599590925,1,1,1,4,0.6968768875289402
190000,0.4361576599590925,1,1,1,4,0.4616472351092913
250000,1.6973696046274915,1,1,1,4,0.9321065399485889
229999,3.378985530852024,1,1,1,4,0.9321065399485889
140000,0.015753678402959433,4,1,1,4,1.6377954972075355
600000,0.23356498124719197,1,1,1,0,-0.9497306794086018
280000,0.8565616415152255,4,1,1,4,0.22641758268964243
150000,-0.1944483123751071,1,1,1,0,0.22641758268964243
650000,-0.40465030315317363,1,1,0,0,-0.4792713745693041
210000,-0.6148522939312401,4,1,1,2,-0.24404172214965525
2900000,-0.6148522939312401,1,1,0,0,-0.9497306794086018
425000,-1.035256275487373,1,0,1,0,-0.008812069730006403
265000,-0.29954930776414035,4,0,1,0,-0.24404172214965525
890000,-1.431781310891118,4,0,1,0,-1.1849603318282507
365000,-0.29954930776414035,4,0,1,0,-0.008812069730006403
350000,-0.5517916966978201,4,0,1,0,-0.24404172214965525
685000,-0.1944483123751071,1,1,1,0,-0.7145010269889529
940000,-1.3999567294873185,1,0,1,0,-1.1849603318282507
1000000,-0.6148522939312401,1,1,1,0,-0.9497306794086018
1150000,-1.1403572708764065,4,0,1,0,-1.4201899842478996
450000,0.9818840684171087,1,1,1,2,-0.7145010269889529
590000,-0.08934731698607383,1,0,1,0,-0.4792713745693041
800000,-0.6148522939312401,1,1,1,0,-0.9497306794086018
385000,-0.2364887105307204,1,0,1,0,0.22641758268964243
2000000,-1.1403572708764065,1,1,0,0,-0.008812069730006403
235000,-0.320569506841947,4,0,1,0,0.22641758268964243
640000,-0.2785291086863337,1,0,1,0,-0.9497306794086018
52000,1.066763632293292,4,1,1,4,1.6377954972075355
80000,0.4361576599590925,3,1,1,2,0.9321065399485889
140000,0.015753678402959433,4,1,1,2,0.22641758268964243
120000,0.4361576599590925,4,1,1,2,1.167336192368238
89999,3.021642146529311,1,1,1,0,1.167336192368238
180000,1.066763632293292,1,1,1,0,0.22641758268964243
1500000,-1.035256275487373,1,1,1,0,-0.9497306794086018
700000,-1.2454582662654397,4,1,1,0,-0.9497306794086018
285000,0.22595566918102594,1,1,1,2,0.22641758268964243
390000,0.4361576599590925,4,1,1,0,-0.4792713745693041
125000,0.22595566918102594,4,1,1,0,1.167336192368238
225000,-0.1944483123751071,4,1,1,2,1.167336192368238
175000,1.4661474147716185,4,1,1,2,0.4616472351092913
1075000,1.907571595405558,1,1,1,2,0.4616472351092913
300000,1.6973696046274915,1,1,1,0,-0.24404172214965525
700000,1.970632192638978,1,1,1,1,0.6968768875289402
90000,1.066763632293292,1,0,1,0,0.9321065399485889
120000,1.066763632293292,1,1,1,2,0.4616472351092913
220000,0.646359650737159,1,1,1,2,0.22641758268964243
300000,1.487167613849425,1,0,1,0,-0.4792713745693041
180000,0.3730970627256725,1,0,1,2,0.6968768875289402
170000,0.015753678402959433,4,1,1,0,-0.008812069730006403
300000,-0.40465030315317363,4,1,1,2,-0.4792713745693041
1050000,0.015753678402959433,1,1,1,0,-0.24404172214965525
465000,-0.9301552800983399,1,1,1,0,-1.1849603318282507
130000,0.22595566918102594,1,1,1,2,0.4616472351092913
434999,-1.2454582662654397,4,1,1,0,-1.1849603318282507
500000,-0.7830138865536933,4,1,1,0,-1.1849603318282507
200000,-1.2454582662654397,4,1,1,0,-1.1849603318282507
625000,-0.3626099049975603,4,0,1,0,-0.9497306794086018
110000,1.066763632293292,1,1,1,4,1.6377954972075355
800000,-1.2193932194089594,4,1,1,0,-1.4201899842478996
490000,-0.06832711790826718,1,0,1,0,-0.9497306794086018
880000,-0.11036751606388048,1,0,1,0,-0.9497306794086018
290000,-0.42567050223098024,4,1,1,0,-0.008812069730006403
115999,0.646359650737159,1,1,1,2,1.6377954972075355
360000,-0.89862498148163,4,1,1,0,-1.1849603318282507
65000,0.646359650737159,4,1,1,2,2.578714106886131
685000,0.057794076558572736,1,0,1,0,-0.9497306794086018
300000,-0.40465030315317363,4,1,1,0,0.9321065399485889
680000,-0.5307714976200135,1,0,1,0,-0.9497306794086018
1000000,-0.1944483123751071,1,1,1,2,-0.9497306794086018
100000,1.066763632293292,1,1,1,0,2.578714106886131
160000,1.2769656230713586,1,1,1,0,0.6968768875289402
450000,0.015753678402959433,1,1,1,0,-0.9497306794086018
600000,-1.035256275487373,4,1,1,0,-0.24404172214965525
180000,-0.1944483123751071,1,1,1,2,0.9321065399485889
100000,2.643278563128791,4,1,1,0,1.4025658447878866
120000,0.4361576599590925,4,1,1,2,0.6968768875289402
130000,0.22595566918102594,4,1,1,4,1.6377954972075355
160000,1.802470600016525,4,1,1,0,0.4616472351092913
860000,-0.7199532893202734,1,1,1,0,-1.4201899842478996
650000,-1.035256275487373,4,1,1,2,-1.1849603318282507
100000,0.22595566918102594,4,1,1,2,0.6968768875289402
282000,-1.035256275487373,4,1,1,0,-0.9497306794086018
300000,-0.40465030315317363,4,1,1,0,0.9321065399485889
270000,0.8565616415152255,4,1,1,2,0.6968768875289402
550000,-0.8460744837871133,1,1,1,0,-0.008812069730006403
450000,1.066763632293292,1,1,1,0,-0.008812069730006403
430000,0.015753678402959433,1,1,1,2,0.4616472351092913
350000,-0.6148522939312401,4,1,1,0,-0.008812069730006403
350000,-1.035256275487373,4,1,1,0,-0.9497306794086018
229999,-0.40465030315317363,4,1,1,2,-0.008812069730006403
110000,-0.40465030315317363,4,1,1,0,-0.008812069730006403
395000,-0.42567050223098024,4,1,1,2,0.22641758268964243
650000,0.015753678402959433,1,1,0,2,0.4616472351092913
350000,0.4361576599590925,1,1,1,2,0.4616472351092913
1400000,-0.9301552800983399,1,0,1,0,-1.6554196366675484
360000,-1.3715794607322795,4,1,1,0,-1.1849603318282507
1300000,-1.2454582662654397,1,1,1,0,-1.1849603318282507
800000,-1.1403572708764065,1,1,1,0,-0.4792713745693041
229999,-0.8250542847093066,4,1,1,0,-1.1849603318282507
315000,-0.5938320948534335,4,0,1,0,-0.24404172214965525
125000,-0.86709468286492,4,1,1,0,0.22641758268964243
700000,-1.1193370717985998,4,1,1,0,-1.4201899842478996
160000,0.015753678402959433,4,1,1,0,-0.4792713745693041
530000,-1.2279694606327045,4,0,1,0,-0.9497306794086018
624000,-1.1470627143822267,1,0,1,0,-1.1849603318282507
250000,-0.40465030315317363,4,1,1,0,0.9321065399485889
585000,-0.38363010407536696,1,0,1,0,-0.7145010269889529
500000,-0.9301552800983399,4,1,1,0,-0.4792713745693041
350000,-0.8250542847093066,4,1,1,0,-0.24404172214965525
495000,0.22595566918102594,1,0,1,0,-0.24404172214965525
500000,-0.40465030315317363,4,1,1,0,-0.9497306794086018
430000,2.7483795585178243,1,1,1,0,-0.4792713745693041
345000,-0.5307714976200135,4,0,1,0,-0.008812069730006403
500000,-1.2454582662654397,4,1,1,0,-0.4792713745693041
425000,-1.0436643551184959,4,1,1,0,-1.4201899842478996
80000,-0.6148522939312401,4,1,1,2,1.8730251496271844
106000,-0.40465030315317363,1,1,1,0,0.4616472351092913
180000,-0.4733863541376014,4,1,1,0,0.9321065399485889
250000,-0.6148522939312401,4,1,1,2,-0.4792713745693041
350000,0.22595566918102594,1,1,1,0,0.4616472351092913
60000,0.22595566918102594,4,1,1,2,2.578714106886131
900000,-0.9511754791761465,1,1,1,0,-1.1849603318282507
700000,-1.0106626425663394,1,0,1,0,-0.9497306794086018
2000000,2.0594004933445555,1,0,0,0,-0.008812069730006403
1000000,-0.6148522939312401,1,1,1,0,-0.9497306794086018
1375000,-0.1944483123751071,1,1,0,0,0.4616472351092913
1800000,1.5174367005214666,1,0,1,0,-0.7145010269889529
160000,1.066763632293292,1,1,1,4,1.4025658447878866
525000,1.487167613849425,4,1,0,0,0.22641758268964243
850000,3.0177323895008388,1,0,1,0,0.22641758268964243
800000,-0.8250542847093066,1,1,1,0,-1.4201899842478996
700000,0.4074650882178864,1,0,1,0,-0.9497306794086018
800000,-0.9301552800983399,1,1,1,0,-1.1849603318282507
575000,-1.035256275487373,4,1,1,2,-0.9497306794086018
350000,0.8565616415152255,1,1,1,2,0.22641758268964243
250000,1.066763632293292,1,1,1,4,1.167336192368238
600000,1.6905170197281267,1,0,1,2,0.4616472351092913
370000,0.646359650737159,1,1,1,4,1.4025658447878866
80000,1.066763632293292,4,1,1,4,1.6377954972075355
50000,1.066763632293292,1,1,1,2,2.343484454466482
900000,-0.9301552800983399,1,1,1,0,-1.1849603318282507
300000,-0.7199532893202734,4,1,1,2,-0.24404172214965525
125000,-0.6148522939312401,4,1,1,0,2.578714106886131
490000,-0.1944483123751071,1,1,1,2,-0.4792713745693041
300000,-0.40465030315317363,1,1,1,2,0.22641758268964243
55000,-0.9301552800983399,4,1,1,1,-0.008812069730006403
350000,-0.9301552800983399,4,1,1,0,-0.7145010269889529
755000,-1.287498664421053,1,1,1,0,-1.4201899842478996
720000,-0.1944483123751071,1,1,1,0,-0.9497306794086018
229999,2.7483795585178243,1,1,1,4,1.6377954972075355
1100000,-1.035256275487373,1,1,1,0,-1.1849603318282507
400000,0.646359650737159,4,1,1,0,-0.008812069730006403
350000,0.015753678402959433,1,1,1,2,-0.4792713745693041
159000,-0.026286719752653873,1,0,1,0,0.22641758268964243
550000,-0.6568926920868534,4,0,1,0,-0.9497306794086018
335000,0.22595566918102594,1,0,1,0,-0.008812069730006403
185000,0.057794076558572736,0,0,1,0,-0.24404172214965525
229999,0.12085467379199269,0,0,1,0,0.22641758268964243
225000,-0.5517916966978201,4,0,1,0,-0.24404172214965525
250000,1.066763632293292,4,1,1,2,1.4025658447878866
400000,0.646359650737159,1,1,1,0,-0.4792713745693041
470000,1.970632192638978,1,1,1,0,-0.24404172214965525
300000,-0.9301552800983399,4,1,0,0,-1.1849603318282507
145000,-0.9301552800983399,4,1,1,0,0.4616472351092913
100000,0.4361576599590925,4,1,1,2,1.4025658447878866
500000,0.015753678402959433,1,1,1,2,-0.24404172214965525
130000,0.6043192525815457,0,1,1,2,0.6968768875289402
240000,0.2664195524058038,1,1,1,0,0.6968768875289402
150000,0.22595566918102594,1,1,1,2,-0.008812069730006403
270000,-0.6148522939312401,4,1,1,0,-0.9497306794086018
400000,0.4361576599590925,1,1,1,0,-0.24404172214965525
200000,-0.48873109946440024,4,1,1,0,0.22641758268964243
550000,0.22595566918102594,1,1,1,0,0.22641758268964243
325000,-0.7199532893202734,4,1,1,0,-1.1849603318282507
860000,0.2696776832628638,1,1,0,0,-0.9497306794086018
600000,2.7483795585178243,1,1,1,0,0.22641758268964243
125000,0.015753678402959433,4,1,1,0,0.9321065399485889
60000,-0.6148522939312401,4,1,1,4,3.0491734117254286
300000,1.066763632293292,1,1,1,4,0.6968768875289402
190000,-0.1944483123751071,4,1,1,4,1.4025658447878866
400000,0.8565616415152255,1,1,1,0,-0.008812069730006403
260000,0.583299053503739,1,1,1,2,0.4616472351092913
400000,-0.8250542847093066,4,1,1,0,-0.9497306794086018
250000,-0.6148522939312401,4,1,1,0,0.6968768875289402
600000,-1.2454582662654397,4,1,1,0,-1.4201899842478996
175000,-0.3616219556409034,4,1,1,0,0.6968768875289402
450000,2.7483795585178243,1,1,1,4,0.4616472351092913
350000,-1.1403572708764065,4,1,0,2,-1.4201899842478996
800000,-0.40465030315317363,1,1,1,0,-1.1849603318282507
250000,0.015753678402959433,4,1,1,2,0.4616472351092913
600000,-1.2454582662654397,4,1,1,0,-1.4201899842478996
600000,0.4361576599590925,1,1,1,0,-0.9497306794086018
130000,-0.6148522939312401,4,1,1,0,-0.7145010269889529
90000,-0.15221873242779352,4,1,1,2,1.6377954972075355
595000,-0.759891667568106,4,1,1,2,-0.9497306794086018
190000,-0.6148522939312401,4,1,1,2,-0.24404172214965525
50000,1.066763632293292,4,1,1,2,3.2844030641450774
95000,0.22595566918102594,4,1,1,0,1.4025658447878866
1000000,0.015753678402959433,1,1,1,0,-0.7145010269889529
220000,3.1687835400739575,4,1,1,2,1.6377954972075355
400000,-0.40465030315317363,1,1,1,0,0.6968768875289402
315000,-0.5097512985422069,4,1,1,2,-0.4792713745693041
1000000,0.8565616415152255,1,1,1,0,-0.24404172214965525
500000,-0.42567050223098024,1,1,1,0,-0.24404172214965525
1600000,-0.7199532893202734,1,1,0,0,-1.1849603318282507
500000,1.907571595405558,1,1,1,0,-0.9497306794086018
70000,2.327975576961691,4,1,1,4,1.4025658447878866
105000,-0.1944483123751071,4,1,1,2,1.4025658447878866
400000,0.8565616415152255,1,1,1,4,1.167336192368238
80000,-0.1944483123751071,4,1,1,4,2.108254802046833
300000,-0.8250542847093066,4,1,1,0,-0.7145010269889529
409999,-0.6148522939312401,1,1,1,0,-0.9497306794086018
250000,0.015753678402959433,4,1,1,0,0.9321065399485889
250000,1.066763632293292,1,1,1,2,0.6968768875289402
215000,0.22595566918102594,1,1,1,4,0.22641758268964243
1400000,1.066763632293292,1,1,1,0,-0.4792713745693041
475000,-1.035256275487373,4,1,1,0,-1.1849603318282507
475000,-0.9932158773317599,4,1,1,0,-1.1849603318282507
75000,-0.7199532893202734,4,1,1,2,1.167336192368238
200000,1.066763632293292,1,1,1,2,-0.008812069730006403
575000,-1.287498664421053,4,1,1,0,-1.4201899842478996
150000,-0.6148522939312401,1,1,1,2,0.4616472351092913
850000,-1.2454582662654397,1,1,1,0,-1.1849603318282507
350000,-0.8250542847093066,4,1,1,0,-1.4201899842478996
550000,-0.320569506841947,1,1,1,2,0.4616472351092913
330000,0.23808432404892038,4,1,1,0,-0.9497306794086018
1044999,-0.9301552800983399,1,1,1,0,-0.9497306794086018
300000,1.2244151253768418,1,1,1,2,0.4616472351092913
235000,-0.5958710541639807,4,0,1,0,-0.4792713745693041
120000,-0.1944483123751071,4,1,1,4,0.4616472351092913
130000,-0.48873109946440024,4,1,1,0,2.108254802046833
275000,-0.9871620599973515,1,0,1,2,2.108254802046833
270000,2.327975576961691,1,1,1,2,0.4616472351092913
500000,-0.8250542847093066,1,1,1,2,-0.4792713745693041
400000,-0.15892417593361385,4,0,1,0,-0.4792713745693041
600000,-0.10019373971022207,4,0,1,0,-0.4792713745693041
1350000,0.4361576599590925,1,1,0,2,0.22641758268964243
400000,0.14137038809193198,1,0,1,2,-0.008812069730006403
220000,0.015753678402959433,1,1,1,2,0.4616472351092913
300000,0.3512780960829092,4,0,1,2,0.22641758268964243
250000,1.066763632293292,4,1,1,0,-1.1849603318282507
600000,1.066763632293292,1,1,1,0,-0.4792713745693041
285000,0.12085467379199269,4,1,0,2,0.22641758268964243
350000,-0.25677320264080383,4,0,1,0,0.9321065399485889
170000,0.015753678402959433,1,1,1,4,0.4616472351092913
229999,-0.5097512985422069,4,1,1,0,-0.4792713745693041
500000,0.05998017726266463,1,0,1,2,-0.008812069730006403
75000,-1.1403572708764065,4,1,1,0,0.4616472351092913
600000,-0.8250542847093066,4,1,1,0,-0.7145010269889529
220000,0.22595566918102594,1,1,1,0,0.4616472351092913
150000,1.9916523917167848,1,1,1,2,0.9321065399485889
65000,1.1600722959996759,4,1,1,2,1.6377954972075355
120000,0.162895071947606,4,1,1,2,1.6377954972075355
240000,0.4361576599590925,1,1,1,0,-0.24404172214965525
390000,-0.8250542847093066,4,1,1,0,-0.9497306794086018
180000,-0.40465030315317363,4,1,1,0,0.22641758268964243
320000,0.22595566918102594,1,1,1,2,0.22641758268964243
310000,-1.350559261654473,4,1,1,0,-1.1849603318282507
420000,-0.9511754791761465,4,1,0,0,-1.1849603318282507
550000,-1.2454582662654397,4,1,1,0,-1.4201899842478996
550000,0.18391527102541266,1,1,1,4,-0.7145010269889529
760000,-0.40465030315317363,1,1,1,0,-1.1849603318282507
43000,0.646359650737159,4,1,1,2,2.8139437593057797
250000,-1.035256275487373,4,1,1,0,-1.1849603318282507
500000,-1.4293850081962478,4,1,1,0,-1.4201899842478996
380000,-1.0951218024609666,4,1,1,0,-0.4792713745693041
1850000,-1.350559261654473,1,1,0,0,-1.4201899842478996
350000,0.162895071947606,1,1,1,0,0.22641758268964243
195000,0.4361576599590925,1,1,1,2,1.167336192368238
225000,0.22595566918102594,4,1,1,2,0.4616472351092913
1125000,-0.08934731698607383,1,1,1,0,-0.4792713745693041
133000,0.22595566918102594,1,1,1,0,0.4616472351092913
200000,-0.9510703781807576,4,1,1,0,-0.008812069730006403
940000,-1.035256275487373,1,1,1,0,-1.1849603318282507
400000,1.066763632293292,1,1,1,0,-0.24404172214965525
120000,1.066763632293292,4,1,1,2,0.9321065399485889
625000,0.22595566918102594,1,1,1,0,-0.4792713745693041
110000,0.22595566918102594,4,1,1,0,1.8730251496271844
490000,0.646359650737159,1,1,1,0,0.22641758268964243
140000,1.066763632293292,4,1,1,2,0.9321065399485889
175000,1.676349405549685,1,1,1,2,0.4616472351092913
90000,-0.08934731698607383,4,1,1,2,1.8730251496271844
275000,0.646359650737159,1,1,1,2,0.9321065399485889
300000,-0.08934731698607383,1,1,1,2,0.4616472351092913
